LocationID,BRDYEAR,survey_count_site_yr,Watershed,EventGUID,Survey_MONTH,Weather,Wind,AirTemp,WaterTemp,WaterVis,AvgD,MaxD,HabType,ground_sub,ground_emerg,ground_open_water,DominantSub,DominantEmerg,OtherVeg,CompleteSurvey,DrySurvey,GageHeight,Validation,SurveyMethodID,WaterSalinity,SalinityMethodID,WaterFlowID,Stranded,UTMNY_EggObs,UTMEX_EggObs,HorizontalError_m,Lat_EggObs,Long_EggObs,NumberofEggMasses,RangeofEggMasses,...64,...65,...66,...67,Date,beginningWY,dayOfWY,CoastalSite,obsv_total,yearly_rain,yearly_rain_lag,interpolated_emerg,interpolated_openwater,interpolated_sub,interpolated_canopy,water_flow,water_regime,ground_percent_cover_validation,interpolated_percent_cover_validation,mean_percent_sub,mean_percent_emerg,mean_percent_water,WaterVis_continuous
RL07,2020,4,Rodeo Lagoon,{CF54F7EE-E92C-43A1-ABE3-4002E1816602},12,Clear,2,12,NA,1,NA,NA,NA,50,20,30,Myriophyllum,NA,NA,TRUE,FALSE,NA,TRUE,2,NA,NA,NA,FALSE,4187744.789,540072.8702,33,37.83625216,-122.5445873,0,NA,NA,NA,NA,NA,2019-12-30,2019-10-01,90,FALSE,1,58.2676,143.5354,NA,NA,NA,NA,lentic,perennial,TRUE,FALSE,50,20,30,0.5
RL07,2020,4,Rodeo Lagoon,{FE06FF4D-5B5C-46EA-B23D-A56F2EA377D1},12,Mostly Cloudy,5,NA,NA,1,NA,NA,Pond,30,0,70,"Ludwigia_peploides,Myriophyllum",NA,NA,TRUE,FALSE,NA,TRUE,2,NA,NA,NA,FALSE,4187760.011,540075.8705,10,37.83638923,-122.5445523,0,NA,NA,NA,NA,NA,2019-12-02,2019-10-01,62,FALSE,2,58.2676,143.5354,NA,NA,NA,NA,lentic,perennial,TRUE,FALSE,30,0,70,0.5
RL07,2021,2,Rodeo Lagoon,{17C63229-8E48-42F8-84F2-A44A816AEB4F},1,Partial Cloud,1,10,NA,0,NA,NA,Pond,10,0,90,"Ludwigia_peploides,Myriophyllum",NA,NA,TRUE,TRUE,NA,TRUE,2,NA,NA,NA,FALSE,4187751.126,540056.0143,5,37.83631002,-122.5447785,0,NA,NA,NA,NA,NA,2021-01-29,2020-10-01,120,FALSE,1,34.239200000000004,62.103,NA,NA,NA,NA,lentic,perennial,TRUE,FALSE,10,0,90,0.2
RL07,2021,2,Rodeo Lagoon,{59649345-6DB1-42EB-8DD4-57C4DEC18AD1},1,Clear,2,NA,NA,1,NA,NA,Pond,NA,NA,NA,Myriophyllum,NA,NA,TRUE,FALSE,NA,TRUE,2,NA,NA,NA,FALSE,4187764.203,540081.7662,5,37.83642675,-122.5444851,0,NA,NA,NA,NA,NA,2021-01-09,2020-10-01,100,FALSE,1,34.239200000000004,62.103,NA,NA,NA,NA,lentic,perennial,FALSE,FALSE,NA,NA,NA,0.3
RL07,2022,2,Rodeo Lagoon,{475C7B50-E7B5-409C-AD8B-AA7D2E414549},2,Clear,3,12,NA,1,NA,NA,Pond,30,10,60,30,NA,NA,TRUE,FALSE,NA,TRUE,2,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2022-02-04,2021-10-01,126,FALSE,1,90.6272,123.69800000000001,NA,NA,NA,NA,lentic,perennial,TRUE,FALSE,30,10,60,0.5
RL07,2022,2,Rodeo Lagoon,{E25E1E2B-BA44-449E-A313-ADB553CD2DE4},1,Clear,2,NA,NA,NA,NA,NA,NA,15,0,85,15,NA,NA,TRUE,FALSE,NA,TRUE,2,NA,NA,1,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2022-01-11,2021-10-01,102,FALSE,2,90.6272,123.69800000000001,NA,NA,NA,NA,lentic,perennial,TRUE,FALSE,15,0,85,NA
RL07,2023,5,Rodeo Lagoon,{EFF7038D-09EE-4677-9C1D-B514A24659A5},2,Clear,6,8,NA,0,0.6,0.6,Pond,20,0,80,20,NA,NA,TRUE,FALSE,NA,TRUE,2,NA,NA,1,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2023-02-22,2022-10-01,144,FALSE,1,133.6802,58.2676,NA,NA,NA,NA,lentic,perennial,TRUE,FALSE,20,0,80,0.2
RL07,2023,5,Rodeo Lagoon,{8F4A4BB5-222B-4AF6-A708-D3A92FA3BC2A},3,Partial Cloud,2,15,NA,1,0.7,0.8,Pond,25,0,75,25,NA,NA,TRUE,FALSE,NA,TRUE,2,NA,NA,1,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2023-03-17,2022-10-01,167,FALSE,1,133.6802,58.2676,NA,NA,NA,NA,lentic,perennial,TRUE,FALSE,25,0,75,0.3
RL07,2023,5,Rodeo Lagoon,{8B096411-5F72-498E-A8FF-782086EE7919},1,Partial Cloud,0,13.3,11.4,0,0.79,NA,Pond,10,5,85,10,Oenanthe,NA,TRUE,FALSE,NA,TRUE,2,NA,NA,1,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2023-01-09,2022-10-01,100,FALSE,2,133.6802,58.2676,NA,NA,NA,NA,lentic,perennial,TRUE,FALSE,10,5,85,0.05
RL07,2023,5,Rodeo Lagoon,{7A8008B8-0E99-439F-AB5D-8E09A234EF5A},2,Mostly Cloudy,1,11,7,1,NA,NA,Pond,30,0,70,30,NA,NA,TRUE,FALSE,NA,TRUE,2,NA,NA,1,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2023-02-03,2022-10-01,125,FALSE,1,133.6802,58.2676,NA,NA,NA,NA,lentic,perennial,TRUE,FALSE,30,0,70,0.4
RL07,2023,5,Rodeo Lagoon,{52E6B9A5-ED8F-43E2-831B-E3E70CC8C045},11,Partial Cloud,4,13,NA,1,NA,NA,Pond,20,30,50,20,Oenanthe,NA,TRUE,FALSE,NA,TRUE,2,NA,NA,1,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2022-11-28,2022-10-01,58,FALSE,3,133.6802,58.2676,NA,NA,NA,NA,lentic,perennial,TRUE,FALSE,20,30,50,0.3
RL05,2007,2,Rodeo Lagoon,{265A5F86-C69C-425C-8DA8-7BCDCE4FCE59},6,Clear,1,19,24.5,NA,3,3,Lagoon,0,1,99,NA,NA,NA,TRUE,FALSE,NA,FALSE,1,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2007-06-13,2006-10-01,255,TRUE,1,61.6966,82.0166,NA,NA,NA,NA,lentic,perennial,TRUE,FALSE,0,1,99,NA
RL05,2007,2,Rodeo Lagoon,{2D19BDE3-879F-45CE-B8C0-DAEDB7A23E82},2,Clear,3,11,13,0,3,3,Lagoon,0,1,99,NA,NA,NA,TRUE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2007-02-28,2006-10-01,150,TRUE,1,61.6966,82.0166,NA,NA,NA,NA,lentic,perennial,TRUE,FALSE,0,1,99,0.05
RC09,2008,3,Redwood Creek,{C98A4FE6-147F-4101-8C36-993FC317859D},3,Overcast,2,16,13,0,1,1.5,Pond,0,0,100,NA,NA,NA,TRUE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2008-03-12,2007-10-01,163,FALSE,3,79.27340000000001,120.24360000000001,NA,NA,NA,NA,lentic,perennial,TRUE,FALSE,0,0,100,0.15
RC09,2008,3,Redwood Creek,{0131A0C1-3BD1-4A3D-9510-27CC4C579917},2,Clear,2,16.5,14,0,1,1.5,Pond,0,0,100,NA,NA,"willow, grasses, coyote brush",TRUE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2008-02-27,2007-10-01,149,FALSE,2,79.27340000000001,120.24360000000001,NA,NA,NA,NA,lentic,perennial,TRUE,FALSE,0,0,100,0.2
RC09,2008,3,Redwood Creek,{BC96BAE0-1B1B-464C-A282-18FD80B47D61},2,Clear,3,16,11.5,1,1,1.5,Pond,0,0,100,NA,NA,"willow, grasses, coyote brush",TRUE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2008-02-13,2007-10-01,135,FALSE,1,79.27340000000001,120.24360000000001,NA,NA,NA,NA,lentic,perennial,TRUE,FALSE,0,0,100,0.4
RC09,2010,2,Redwood Creek,{A1716B89-79E3-49FF-B3D8-42FFC52AD7D3},2,Clear,1,12.6,13.1,1,NA,NA,Pond,0,5,95,NA,NA,NA,TRUE,FALSE,NA,TRUE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2010-02-22,2009-10-01,144,FALSE,1,108.331,61.6966,NA,NA,NA,NA,lentic,perennial,TRUE,FALSE,0,5,95,0.3
RC09,2010,2,Redwood Creek,{A0168747-5005-4689-B2CF-2BD6490C770E},2,Mostly Cloudy,NA,17.1,NA,0,NA,NA,Pond,0,5,95,NA,NA,NA,TRUE,FALSE,NA,TRUE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2010-02-02,2009-10-01,124,FALSE,2,108.331,61.6966,NA,NA,NA,NA,lentic,perennial,TRUE,FALSE,0,5,95,0.2
RC06,2014,2,Redwood Creek,{78BC4461-8A7C-4667-82D7-C1C1D259BF95},4,Overcast,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2014-04-21,2013-10-01,202,FALSE,1,58.2422,129.3114,NA,NA,NA,NA,lentic,perennial,FALSE,FALSE,NA,NA,NA,NA
RC06,2014,2,Redwood Creek,{96B50FAA-8DFB-4B12-8241-053C8C8D4D61},4,Overcast,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2014-04-09,2013-10-01,190,FALSE,1,58.2422,129.3114,NA,NA,NA,NA,lentic,perennial,FALSE,FALSE,NA,NA,NA,NA
AC02,2023,2,Garden Club Canyon,{C8EDD1B2-C761-46FE-9E4C-EF9B63AE6817},12,Clear,2,NA,NA,NA,NA,0,Pond,10,85,5,10,Typha,NA,TRUE,TRUE,0,TRUE,2,NA,NA,1,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2022-12-07,2022-10-01,67,FALSE,2,133.6802,58.2676,NA,NA,NA,NA,lentic,seasonal,TRUE,FALSE,10,85,5,NA
AC02,2023,2,Garden Club Canyon,{C7418C9A-0903-44B5-B404-8E2306FE327F},2,Partial Cloud,1,NA,NA,NA,NA,0.88,Pond,0,30,70,0,Typha,Algae,TRUE,FALSE,2.9,TRUE,2,NA,NA,1,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2023-02-01,2022-10-01,123,FALSE,1,133.6802,58.2676,NA,NA,NA,NA,lentic,seasonal,TRUE,FALSE,0,30,70,NA
LS11,2008,6,Laguna Salada,{6347C7E5-C5FF-48CA-8C00-CFAE1C8A04ED},2,Clear,1,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,0,NA,NA,4,NA,NA,NA,NA,NA,2008-02-26,2007-10-01,148,TRUE,0,79.27340000000001,120.24360000000001,NA,NA,NA,NA,lentic,perennial,FALSE,FALSE,NA,NA,NA,NA
LS11,2008,6,Laguna Salada,{03F14DEE-E4CC-4DF2-9665-8C2761370253},2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,0,NA,NA,5,NA,NA,NA,NA,NA,2008-02-20,2007-10-01,142,TRUE,0,79.27340000000001,120.24360000000001,NA,NA,NA,NA,lentic,perennial,FALSE,FALSE,NA,NA,NA,NA
LS11,2008,6,Laguna Salada,{C74DC266-D18B-48A3-86AF-3999C074CEF4},2,Clear,3,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,3.4,FALSE,NA,NA,NA,NA,FALSE,NA,NA,0,NA,NA,8,NA,NA,NA,NA,NA,2008-02-13,2007-10-01,135,TRUE,0,79.27340000000001,120.24360000000001,NA,NA,NA,NA,lentic,perennial,FALSE,FALSE,NA,NA,NA,NA
LS11,2008,6,Laguna Salada,{22B9ACD2-7E01-432A-8A67-446FA4F92356},2,NA,4,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,0,NA,NA,3,NA,NA,NA,NA,NA,2008-02-06,2007-10-01,128,TRUE,0,79.27340000000001,120.24360000000001,NA,NA,NA,NA,lentic,perennial,FALSE,FALSE,NA,NA,NA,NA
LS11,2008,6,Laguna Salada,{3C0F2294-23D3-43CB-A3C2-5A3228DDA1F3},3,Partial Cloud,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2008-03-13,2007-10-01,164,TRUE,0,79.27340000000001,120.24360000000001,NA,NA,NA,NA,lentic,perennial,FALSE,FALSE,NA,NA,NA,NA
LS11,2008,6,Laguna Salada,{060F9A0A-9E4A-458D-A9AC-867205E8802D},1,Partial Cloud,6,NA,NA,NA,NA,NA,Pond,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,FALSE,2,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2008-01-08,2007-10-01,99,TRUE,1,79.27340000000001,120.24360000000001,NA,NA,NA,NA,lentic,perennial,FALSE,FALSE,NA,NA,NA,NA
LS11,2010,4,Laguna Salada,{5A9116F1-9261-457C-9758-440BAC69E984},2,Partial Cloud,2,18,12,NA,NA,NA,Lake,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,TRUE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,2010-02-10,2009-10-01,132,TRUE,1,108.331,61.6966,NA,NA,NA,NA,lentic,perennial,FALSE,FALSE,NA,NA,NA,NA
LS11,2010,4,Laguna Salada,{B0CAAC4C-C7A7-4A63-8C98-36BCE3FBEB9C},3,Clear,3,21,NA,NA,NA,NA,Lake,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,TRUE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2010-03-19,2009-10-01,169,TRUE,1,108.331,61.6966,NA,NA,NA,NA,lentic,perennial,FALSE,FALSE,NA,NA,NA,NA
LS11,2010,4,Laguna Salada,{9786E8D3-0643-4726-BA7C-2A9D303EAAB2},3,Partial Cloud,2,13,14,NA,NA,NA,Lake,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,TRUE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2010-03-04,2009-10-01,154,TRUE,1,108.331,61.6966,NA,NA,NA,NA,lentic,perennial,FALSE,FALSE,NA,NA,NA,NA
LS11,2010,4,Laguna Salada,{ACA0AFD0-1FEB-463A-8AE5-9E7C44295CAB},1,Clear,1,18,NA,NA,NA,NA,Lake,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,TRUE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2010-01-13,2009-10-01,104,TRUE,1,108.331,61.6966,NA,NA,NA,NA,lentic,perennial,FALSE,FALSE,NA,NA,NA,NA
LS11,2011,13,Laguna Salada,{7CE0DE2A-08A1-40C7-844B-87C4E5D115C0},3,Mostly Cloudy,NA,16,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2011-03-08,2010-10-01,158,TRUE,1,129.3114,79.27340000000001,NA,NA,NA,NA,lentic,perennial,FALSE,FALSE,NA,NA,NA,NA
LS11,2011,13,Laguna Salada,{406D5F38-91E1-445A-8C1A-0868C43AF185},3,Mostly Cloudy,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,2011-03-03,2010-10-01,153,TRUE,1,129.3114,79.27340000000001,NA,NA,NA,NA,lentic,perennial,FALSE,FALSE,NA,NA,NA,NA
LS11,2011,13,Laguna Salada,{F5CE55FD-B386-4AFC-9703-FB228DAEF2F9},2,Clear,1,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,2011-02-22,2010-10-01,144,TRUE,1,129.3114,79.27340000000001,NA,NA,NA,NA,lentic,perennial,FALSE,FALSE,NA,NA,NA,NA
LS11,2011,13,Laguna Salada,{C5C8C2D4-8B27-475D-BDB7-8CDBDC1B8953},2,Clear,2,21,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2011-02-02,2010-10-01,124,TRUE,1,129.3114,79.27340000000001,NA,NA,NA,NA,lentic,perennial,FALSE,FALSE,NA,NA,NA,NA
LS11,2011,13,Laguna Salada,{28B04595-CC2E-4C99-B11E-74D7141F0EA1},1,Clear,2,19,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,2011-01-20,2010-10-01,111,TRUE,1,129.3114,79.27340000000001,NA,NA,NA,NA,lentic,perennial,FALSE,FALSE,NA,NA,NA,NA
LS11,2011,13,Laguna Salada,{363A0608-5B5D-428B-BB94-0A9539BD541D},1,Mostly Cloudy,1,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,23,NA,NA,NA,NA,NA,2011-01-11,2010-10-01,102,TRUE,1,129.3114,79.27340000000001,NA,NA,NA,NA,lentic,perennial,FALSE,FALSE,NA,NA,NA,NA
LS11,2011,13,Laguna Salada,{D699984D-364C-47CE-BA0F-B9D438F2D849},1,Clear,1,16,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,39,NA,NA,NA,NA,NA,2011-01-04,2010-10-01,95,TRUE,1,129.3114,79.27340000000001,NA,NA,NA,NA,lentic,perennial,FALSE,FALSE,NA,NA,NA,NA
LS11,2011,13,Laguna Salada,{90F01622-98C7-45DE-916F-F6D3F85A1E3D},12,Mostly Cloudy,NA,14,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,2010-12-28,2010-10-01,88,TRUE,1,129.3114,79.27340000000001,NA,NA,NA,NA,lentic,perennial,FALSE,FALSE,NA,NA,NA,NA
LS11,2011,13,Laguna Salada,{2AE8AF86-D851-49D2-A549-262991531576},3,Clear,NA,17,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2011-03-29,2010-10-01,179,TRUE,1,129.3114,79.27340000000001,NA,NA,NA,NA,lentic,perennial,FALSE,FALSE,NA,NA,NA,NA
LS11,2011,13,Laguna Salada,{9088C327-5871-4D50-ABFE-192243B25A90},3,Clear,NA,16,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2011-03-21,2010-10-01,171,TRUE,1,129.3114,79.27340000000001,NA,NA,NA,NA,lentic,perennial,FALSE,FALSE,NA,NA,NA,NA
LS11,2011,13,Laguna Salada,{05F5C094-FAE2-4A6D-9E24-B365F196E9DE},3,Clear,1,16,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2011-03-17,2010-10-01,167,TRUE,1,129.3114,79.27340000000001,NA,NA,NA,NA,lentic,perennial,FALSE,FALSE,NA,NA,NA,NA
LS11,2011,13,Laguna Salada,{8D896CB4-0F2F-4148-ACAF-6D8CA65EDD88},12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2010-12-22,2010-10-01,82,TRUE,1,129.3114,79.27340000000001,NA,NA,NA,NA,lentic,perennial,FALSE,FALSE,NA,NA,NA,NA
LS11,2011,13,Laguna Salada,{D64119D9-BA3C-44B5-B91B-914B793B764C},12,Mostly Cloudy,1,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2010-12-21,2010-10-01,81,TRUE,1,129.3114,79.27340000000001,NA,NA,NA,NA,lentic,perennial,FALSE,FALSE,NA,NA,NA,NA
LS11,2012,16,Laguna Salada,{C9834533-259E-433B-82A0-C1EBF57E043C},3,Overcast,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,0,NA,NA,2,NA,NA,NA,NA,NA,2012-03-28,2011-10-01,179,TRUE,1,71.14540000000001,73.86319999999999,NA,NA,NA,NA,lentic,perennial,FALSE,FALSE,NA,NA,NA,NA
LS11,2012,16,Laguna Salada,{ABC402EA-0452-441A-9AF4-BC2377CC2FE6},3,Clear,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,0,NA,NA,3,NA,NA,NA,NA,NA,2012-03-08,2011-10-01,159,TRUE,1,71.14540000000001,73.86319999999999,NA,NA,NA,NA,lentic,perennial,FALSE,FALSE,NA,NA,NA,NA
LS11,2012,16,Laguna Salada,{51F85717-D650-43BA-9179-8AD69ABA8168},3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,0,NA,NA,8,NA,NA,NA,NA,NA,2012-03-01,2011-10-01,152,TRUE,1,71.14540000000001,73.86319999999999,NA,NA,NA,NA,lentic,perennial,FALSE,FALSE,NA,NA,NA,NA
LS11,2012,16,Laguna Salada,{0990F6E2-2DCC-4B08-BE2B-2A76B520219E},2,Clear,NA,20,15.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,0,NA,NA,5,NA,NA,NA,NA,NA,2012-02-22,2011-10-01,144,TRUE,1,71.14540000000001,73.86319999999999,NA,NA,NA,NA,lentic,perennial,FALSE,FALSE,NA,NA,NA,NA
LS11,2012,16,Laguna Salada,{24FF020F-ABC6-4CDA-8BDF-7A748593EFCD},2,Partial Cloud,1,14.5,12.5,NA,NA,NA,NA,0,25,75,NA,bulrush,NA,NA,FALSE,8.5,FALSE,NA,NA,NA,1,FALSE,NA,NA,0,NA,NA,17,NA,NA,NA,NA,NA,2012-02-14,2011-10-01,136,TRUE,0,71.14540000000001,73.86319999999999,NA,NA,NA,NA,lentic,perennial,TRUE,FALSE,0,25,75,NA
LS11,2012,16,Laguna Salada,{4FF4849B-17B1-402D-81E0-15A8076246BD},2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0.15,FALSE,NA,NA,NA,NA,FALSE,NA,NA,0,NA,NA,6,NA,NA,NA,NA,NA,2012-02-08,2011-10-01,130,TRUE,2,71.14540000000001,73.86319999999999,NA,NA,NA,NA,lentic,perennial,FALSE,FALSE,NA,NA,NA,0.3
LS11,2012,16,Laguna Salada,{6ECF8DA1-9C88-4D03-ABE2-35E17086B301},1,Mostly Cloudy,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,0,NA,NA,43,NA,NA,NA,NA,NA,2012-01-31,2011-10-01,122,TRUE,3,71.14540000000001,73.86319999999999,NA,NA,NA,NA,lentic,perennial,FALSE,FALSE,NA,NA,NA,NA
LS11,2012,16,Laguna Salada,{918938A2-D8FF-46EE-86B9-30001749D41D},1,Partial Cloud,2,13,10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,0,NA,NA,11,NA,NA,NA,NA,NA,2012-01-30,2011-10-01,121,TRUE,0,71.14540000000001,73.86319999999999,NA,NA,NA,NA,lentic,perennial,FALSE,FALSE,NA,NA,NA,NA
LS11,2012,16,Laguna Salada,{CE6D7AA7-6C30-4494-A53E-FB1BB5ED47E3},1,Clear,1,16.1,15.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,0,NA,NA,1,NA,NA,NA,NA,NA,2012-01-27,2011-10-01,118,TRUE,1,71.14540000000001,73.86319999999999,NA,NA,NA,NA,lentic,perennial,FALSE,FALSE,NA,NA,NA,NA
LS11,2012,16,Laguna Salada,{F39C88B0-B95D-447A-A5EE-CA04B725F165},4,Clear,3,11.1,13.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,2.3,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2012-04-05,2011-10-01,187,TRUE,1,71.14540000000001,73.86319999999999,NA,NA,NA,NA,lentic,perennial,FALSE,FALSE,NA,NA,NA,NA
LS11,2012,16,Laguna Salada,{96C92ABB-7EA1-4AA2-8670-D2FD9D807B07},2,Partial Cloud,2,12.6,13.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2012-02-27,2011-10-01,149,TRUE,0,71.14540000000001,73.86319999999999,NA,NA,NA,NA,lentic,perennial,FALSE,FALSE,NA,NA,NA,NA
LS11,2012,16,Laguna Salada,{F9523BBB-0D0D-4DE6-B651-AFD03D9E5D8C},1,Clear,1,15.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2012-01-23,2011-10-01,114,TRUE,1,71.14540000000001,73.86319999999999,NA,NA,NA,NA,lentic,perennial,FALSE,FALSE,NA,NA,NA,NA
